,Название вакансии,Зарплата,Требуемые навыки,Теги,Компания,Метро,Адрес,Город,Сфера,Общее название профессии,Опыт работы,Образование,Ссылка,Минимальная зарплата,Максимальная зарплата
7236,Водитель категории B,по договоренности,"['правила дорожного движения', 'спокойный стиль вождения']",Без тега,"ООО ""СТРЕЛА""",['Адмиралтейская'],"Адмиралтейская,г Санкт-Петербург",Санкт-Петербург,Работа на транспорте,Водитель,от 1 года,любое,https://spb.rabota.ru/vacancy/54235934/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,,
7238,Администратор стоматологической клиники,60000— 80000 руб.,"['пунктуальность', 'стрессоустойчивость', 'грамотная речь', 'обучаемость', 'доброжелательность', 'консультирование клиентов', 'общение с клиентами', 'кассовая дисциплина', 'запись на прием', 'ведение клиентской базы', 'телефонные переговоры', 'обеспечение жизнедеятельности офиса', 'исходящие звонки', 'выполнение поручений', 'консультированиe клиентов', 'организация приема посетителей', 'регистрация посетителей', 'Работа с людьми', 'Грамотная устная и письменная речь']",Без тега,"ООО ""ЮГО-ЗАПАДНОЕ""","['Автово,', 'Ленинский проспект,', 'Проспект Ветеранов']","Автово, Ленинский проспект, Проспект Ветеранов,г Санкт-Петербург, Ленинский пр-кт, д 88 литера А",Санкт-Петербург,Администратор,Администратор на ресепшн,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/53645579/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,60000,80000
7239,Бухгалтер,65000— 75000 руб.,"['работа с первичной документацией', 'ведение первичной документации', 'взаиморасчеты с контрагентами']",Без тега,ООО Алтек,"['Ладожская,', 'Проспект Большевиков']","Ладожская, Проспект Большевиков,г Санкт-Петербург, ул Ворошилова, д 2 литера АБ",Санкт-Петербург,Работа в бухгалтерии,,от 1 года,высшее,https://spb.rabota.ru/vacancy/53025159/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,65000,75000
7241,Младший инспектор комендатуры по охране зданий и сооружений,48000— 56000 руб.,"['ответственность', 'стрессоустойчивость']","['Быстрый отклик', 'Студентам']","Федеральное казенное учреждение ""База материально-технического и военного снабжения Главного управления федеральной службы исполнения наказаний по г. Санкт-Петербургу и Ленинградской области""",['Выборгская'],"Выборгская,г Санкт-Петербург, Полюстровский пр-кт, д 52а",Санкт-Петербург,Инспектор,Младший инспектор,без опыта,среднее,https://spb.rabota.ru/vacancy/54243551/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,48000,56000
7242,Бухгалтер,70000— 80000 руб.,"['ведение первичной документации', 'бухгалтерская отчетность', 'первичная документация']",Без тега,"ООО ""ВЕНДЕР КЛИМАТ СПБ""",['Адмиралтейская'],"Адмиралтейская,г Санкт-Петербург, тер Мурино, д 7",Санкт-Петербург,Работа в бухгалтерии,,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/54222200/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,70000,80000
7243,Менеджер пункта выдачи заказов WB,38000— 75000 руб.,"['ответственность', 'пунктуальность', 'стрессоустойчивость', 'работа с клиентами']","['Пенсионерам', 'Студентам']",ИП Каткова Татьяна Альбертовна,"['Автово,', 'Ленинский проспект,', 'Проспект Ветеранов']","Автово, Ленинский проспект, Проспект Ветеранов,г Санкт-Петербург, Ленинский пр-кт, д 114",Санкт-Петербург,Менеджер по работе с клиентами,Менеджер по заказам,без опыта,любое,https://spb.rabota.ru/vacancy/53894492/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,38000,75000
7244,Управляющий рестораном,от 100000 руб.,"['ответственность', 'пунктуальность', 'коммуникабельность', 'управленческие навыки', 'подбор персонала', 'управление персоналом', 'обучение персонала', 'стандарты сервиса', 'работа с поставщиками', 'контроль работы персонала', 'мотивация персонала', 'кассовая дисциплина', 'правила и нормы охраны труда', 'планирование продаж', 'руководство коллективом', 'планирование', 'контроль работ', 'оперативное управление']",Без тега,ООО Макошь,"['Московская,', 'Купчино']","Московская, Купчино,г Санкт-Петербург, поселок Шушары, тер Пулковское, ул Переведенская, д 8 стр 1",Санкт-Петербург,Директор,Директор ресторана,от 5 лет,любое,https://spb.rabota.ru/vacancy/53893323/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,100000,
7245,Бухгалтер по расчету заработной платы,90000— 130000 руб.,"['составление отчетности', 'расчет заработной платы', 'начисление заработной платы', 'составление отчетной документации']",Без тега,"ООО ""КРОКУС""","['Новочеркасская,', 'Ладожская']","Новочеркасская, Ладожская,г Санкт-Петербург, ул Магнитогорская, д 30",Санкт-Петербург,Работа в бухгалтерии,Бухгалтер,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/54246713/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,90000,130000
7247,Водитель-курьер с личным автомобилем,50000— 60000 руб.,"['вежливость', 'доставка заказов', 'знание города']","['Пенсионерам', 'Студентам']",ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БУГРОВ ВЛАДИМИР ВИКТОРОВИЧ,['Купчино'],"Купчино,г Санкт-Петербург, ул Олеко Дундича, д 10 к 1 литера А",Санкт-Петербург,Работа в сфере доставки,Курьер,без опыта,любое,https://spb.rabota.ru/vacancy/48883719/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,50000,60000
7248,Менеджер клиентского отдела/Оператор 1С,50000— 100000 руб.,"['умение работать в режиме многозадачности', 'коммуникабельность', 'стрессоустойчивость', 'грамотная речь', 'MS Office Word', 'ведение деловой переписки', 'консультирование клиентов', 'ведение телефонных переговоров', 'прием входящих звонков', 'работа с клиентами', 'продажи продукта / услуги']",Без тега,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АР-ГРУПП""",['Парнас'],"Парнас,г Санкт-Петербург, 6-й Верхний пер, д 12 литера А",Санкт-Петербург,Оператор,Оператор 1с,от 1 года,любое,https://spb.rabota.ru/vacancy/47044372/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,50000,100000
7249,Сварщик,от 80000 руб.,"['работа с электроинструментом', 'удостоверение сварщика', 'сварка трубопроводов', 'электродуговая сварка', 'газорезчик']","['Быстрый отклик', 'Пенсионерам', 'Студентам']","ООО ""ИСК ""БТС""","['Московские ворота,', 'Электросила']","Московские ворота, Электросила,г Санкт-Петербург, ул Заставская, д 14а литера М",Санкт-Петербург,Работа на производстве,,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/44679680/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,80000,
7250,Машинист экскаватора-погрузчика,130000— 170000 руб.,"['удостоверение тракториста-машиниста', 'работа на экскаваторах-погрузчиках', 'земляные работы', 'ремонт и обслуживание техники', 'работа гидромолотом']",Без тега,"ООО ""АВТО-БАЛТ""",['Ладожская'],"Ладожская,г Санкт-Петербург, ул Латышских Стрелков, д 31",Санкт-Петербург,Работа на транспорте,Машинист,от 1 года,любое,https://spb.rabota.ru/vacancy/50411207/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,130000,170000
7251,Инженер,80000— 90000 руб.,"['работа с технической документацией', 'техника безопасности', 'нормативные документы', 'разработка проектной документации', 'работа с заказчиками']","['Быстрый отклик', 'Пенсионерам']","СПБ ГБУ ДО ""Санкт-Петербургская городская Детская Художественная Школа имени Г.Н. Антонова""","['Технологический институт,', 'Сенная площадь,', 'Технологический институт,', 'Спасская,', 'Садовая']","Технологический институт, Сенная площадь, Технологический институт, Спасская, Садовая,г Санкт-Петербург, пр-кт Римского-Корсакова, д 18/13 литера А",Санкт-Петербург,,,от 3 лет,высшее,https://spb.rabota.ru/vacancy/54227863/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,80000,90000
7252,Уборщик в офис,от 50000 руб.,"['обучаемость', 'уборка офиса', 'сухая и влажная уборка', 'поддержание чистоты и порядка']","['Пенсионерам', 'Студентам', 'Людям с инвалидностью']",Terminal H,"['Старая Деревня,', 'Беговая']","Старая Деревня, Беговая,г Санкт-Петербург, ул Мебельная, д 12",Санкт-Петербург,Работа в сфере бытовых услуг,Уборщица,без опыта,любое,https://spb.rabota.ru/vacancy/53855516/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,50000,
7253,Менеджер/оператор пункта выдачи заказов,40500— 65000 руб.,"['ответственность', 'пунктуальность', 'обучаемость', 'доброжелательность', 'внимательность к деталям']","['Пенсионерам', 'Студентам']",МЕРЗЛЯКОВА АННА ПАВЛОВНА,['Елизаровская'],"Елизаровская,г Санкт-Петербург, пр-кт Елизарова, д 11",Санкт-Петербург,Менеджер по работе с клиентами,Менеджер по заказам,без опыта,любое,https://spb.rabota.ru/vacancy/50494943/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,40500,65000
7254,Швея-портной,от 100000 руб.,"['ремонт одежды', 'перекрой одежды']",['Пенсионерам'],Копицентр Мистер Фото,['Пионерская'],"Пионерская,г Санкт-Петербург, Коломяжский пр-кт, д 17 к 1",Санкт-Петербург,Работа в сфере бытовых услуг,Швея,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/50244249/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,100000,
